playlist_name,playlist_id,title,video_id,date,length,nview,nlike,ndislike
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Completing the Community Center!,X49xk2gmvA4,2016.5.16,2078,14550,417,7
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Year 3 Gameplay!,q-Un-2MiIvM,2016.5.20,2012,25233,480,10
Hitman,PLT0hfPWJS6_uTD0IWEeBKcNowJ1qWfjxo,Hitman Episode 2: Sapienza in Italy! (PC Gameplay),atde8CLUXhI,2016.4.28,3609,11072,242,9
Hitman,PLT0hfPWJS6_uTD0IWEeBKcNowJ1qWfjxo,Hitman: Paris Mission Gameplay - The Showstopper! (Full Episode),IOQ12XTYqU8,2016.3.15,3099,11472,299,11
Hitman,PLT0hfPWJS6_uTD0IWEeBKcNowJ1qWfjxo,Hitman Gameplay: The Final Test! (Max Graphics 2016),QBOclvfGhXs,2016.3.12,2328,16242,248,22
Dark Souls 3,PLT0hfPWJS6_sqW_t7CEvRfk-epSoBSzyf,Dark Souls 3 Review! (Bonus: Boss Fight Gameplay),jxlStpAunok,2016.4.12,721,16892,402,18
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Nova Covert Ops Gameplay on Brutal - The Escape! (Mission 1),AIbzmHBw4NY,2016.3.29,1980,115947,1741,115
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Nova Covert Ops - Sudden Strike on Brutal! (Mission 2),Do1c8Kulr3A,2016.3.31,1490,49270,900,22
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Nova Covert Ops Gameplay - Enemy Intelligence on Brutal! (Mission 3),kpj8H7-UjTA,2016.4.2,2769,57221,840,43
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Dark Whispers on Brutal -  Mission 1! (Whispers of Oblivion),It-gefNA7UI,2015.7.20,2261,78771,1005,28
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Ghosts in the Fog on Brutal -  Mission 2! (Whispers of Oblivion),kWI0tA4VSno,2015.7.22,2390,49036,785,14
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Evil Awoken on Brutal -  Mission 3! (Whispers of Oblivion),isJsnyYv_N8,2015.7.24,1823,52895,634,25
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: For Aiur! on Brutal - Mission 1! (Legacy of the Void Campaign Playthrough),sRNAILsYFVE,2015.11.11,1178,79793,1206,34
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: The Growing Shadow on Brutal - Mission 2! (Legacy of the Void Full Playthrough),crUCmUFAwYA,2015.11.13,1365,54222,1024,8
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void - The Spear of Adun on Brutal! (Mission 3),oRavaV_VlLc,2015.11.15,1656,59120,932,11
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign - Amon's Reach on Brutal! (Mission 4),kma6NJ7Gd8E,2015.11.18,2527,61204,976,28
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,"StarCraft 2: ""Last Stand"" on Brutal - Legacy of the Void Playthrough! (Mission 5)",UwoZWbs7VN0,2015.11.20,2768,63803,881,27
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Mission 6 - Sky Shield on Brutal!,F0RqxChDdmQ,2015.11.22,1579,39019,780,6
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void - Brothers in Arms on Brutal! (Mission 7),wLBMdiR5mko,2015.11.23,1891,47048,848,13
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void - Forbidden Weapon - Mission 8 on Brutal!,Y8_APc6xAhc,2015.11.25,1995,45425,929,9
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void - Temple of Unification on Brutal! (Mission 9),qlhZbMXrTlY,2015.11.27,2654,46009,859,27
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: The Infinite Cycle on Brutal - Legacy of the Void Mission 10!,6f0WF7VpvPY,2015.12.1,2129,36782,1014,9
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign Playthrough - Harbinger of Oblivion on Brutal! (Mission 11),ZiuQ13TZaWQ,2015.12.3,2051,34718,760,10
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Unsealing The Past! - Legacy of the Void Campaign on Brutal! (Mission 12),2nKce_jugsw,2015.12.5,2399,39637,836,9
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: PURIFICATION! (Legacy of the Void Mission 13),aZGWIV90XeI,2015.12.7,2590,36753,700,13
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Steps of the Rite on Brutal! Let's Play Legacy of the Void Campaign (Mission 14),0BMusLS_9JE,2015.12.9,2402,33164,639,4
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign Let's Play - Rak'Shir on Brutal! (Mission 15),3A2RBxQcwxY,2015.12.11,2324,36649,695,9
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign Walkthrough - Templar's Charge on Brutal! (Mission 16),ZqhAjU67qKI,2015.12.13,3396,36842,738,10
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign - Templar's Return on Brutal! (Mission 17),jX7K4DWejgA,2015.12.15,2977,33939,676,15
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign - The Host on Brutal! (Mission 18),NG3_cdSL14M,2015.12.17,2194,37295,695,13
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Campaign FINAL - Salvation on Brutal! (Mission 19),rUyBBTdv20c,2015.12.19,4663,65813,1288,17
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Legacy of the Void Epilogue - Into the Void on Brutal!,Tiy_MGuSsF0,2015.12.28,2101,36084,762,20
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2 Epilogue: The Essence of Eternity on Brutal!,q_xuod4SStE,2015.12.30,3415,37923,787,15
StarCraft 2: Campaign,PLT0hfPWJS6_s4UpbfcXMTjusabCJ2rsDA,StarCraft 2: Epilogue FINAL - Amon's Fall on Brutal!,HGX-f1OzjeY,2016.1.2,2651,36983,1081,11
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,SILVER YOUTUBE PLAY BUTTON!,NPArSEbljhM,2016.1.26,275,17778,1757,5
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,"YOU ASKED, I ANSWERED!",ePDdeQ1QZkY,2016.1.10,367,9762,661,7
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,NEW YEAR'S RESOLUTIONS!,s7KIgdyF8Yc,2016.1.1,475,9164,679,3
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,MERRY CHRISTMAS!,zfVnmR56P34,2015.12.25,135,7758,881,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,ONE HUNDRED THOUSAND THANK YOU'S,ZYKSTAX1EgI,2015.11.17,778,29459,1546,4
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,LowkoTV Update: Patreon!,3JUwc5-mjhQ,2015.9.21,206,5662,244,9
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,StarCraft 2: Let's talk about Macro Mechanics... Again!,GP0rCs9tpdw,2015.9.18,417,16964,671,25
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,StarCraft 2: My Thoughts On The Legacy of the Void Macro Changes!,T8tbPRRnRAk,2015.8.24,942,27852,940,23
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,LET'S TALK,54QYcTRlX4A,2015.7.25,431,13601,732,5
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,PLANS FOR THE FUTURE,95Mb2noTxq0,2015.7.4,337,14234,766,8
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,HOW DO I MANAGE MY TIME?,G74zjbDGG8U,2015.4.11,380,6223,331,1
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,50.000 THANK YOU'S!,WIxU7N1aq7Q,2015.3.29,193,12099,556,1
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,Living The Nerd Life! (Q&A),HN4ljze9B-U,2015.1.13,396,5415,354,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,THE PHOTO BOOTH CHALLENGE! (with the Girlfriend),84eOe08SHeE,2015.1.6,257,19886,425,9
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,Happy New Year!,inFZxM7nRb8,2015.1.1,170,3046,232,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,"MERRY CHRISTMAS, NERDS!",tx39WNF4hPs,2014.12.25,109,2641,238,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,CHRISTMAS PREPARATIONS!,-hHUadBDQas,2014.12.20,159,2819,178,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,YouTube Success Tips & Goals!,1C-Zwt3mQZY,2014.12.2,550,3338,175,8
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,"Blizzcon, YouTube Goals, New Lens & Scotland!",bYT-m-1DcuA,2014.11.6,470,3166,161,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,ARE ESPORTS REAL SPORTS?!,sgxA4G6D7Vk,2014.10.26,394,7761,260,7
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,StarCraft 2: My Expectations for Legacy of the Void!,bpK-Eu_Zt7Y,2014.10.13,611,18117,396,56
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,IS STARCRAFT 2 A DEAD GAME?!,CR-7rHqfMBw,2014.10.5,565,19969,627,74
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,WHAT CAR DO I DRIVE?!,S2n43hx3rAo,2014.9.8,311,8968,271,8
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,An Emotional Reading Of YouTube Comments!,-DlU4Qx4xnQ,2014.9.6,106,8257,273,8
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,I AM A NERD!,L1m2tnl9kHc,2014.7.2,298,5167,293,2
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,WE NEED TO TALK!,8X_W_LjJewQ,2014.6.21,429,6547,350,10
Talks,PLT0hfPWJS6_s3m6iwztJX4Bwt3NDmFukQ,WHO IS THIS?!,K0TZvTzJj2c,2013.6.12,381,3488,225,0
Counter-Strike: Global Offensive,PLT0hfPWJS6_v7SLcCEX_nxNBgGZBDKK7H,Counter-Strike: Global Offensive - Competitive Noob!,hv_eiK9ZWh4,2016.2.22,1324,11257,363,19
Counter-Strike: Global Offensive,PLT0hfPWJS6_v7SLcCEX_nxNBgGZBDKK7H,Counter-Strike: Global Offensive - The Story Of My First Competitive Match!,1DvRkyqHL08,2016.2.11,799,11596,486,15
Counter-Strike: Global Offensive,PLT0hfPWJS6_v7SLcCEX_nxNBgGZBDKK7H,Counter-Strike: Global Offensive Gameplay - Improving Slowly But Surely!,YajDbae9qYI,2016.2.8,598,11827,335,18
Counter-Strike: Global Offensive,PLT0hfPWJS6_v7SLcCEX_nxNBgGZBDKK7H,Counter-Strike: Global Offensive - Learning the Basics!,DtD6Y6DQcdQ,2016.1.30,715,12582,441,22
Counter-Strike: Global Offensive,PLT0hfPWJS6_v7SLcCEX_nxNBgGZBDKK7H,Counter-Strike: Global Offensive - Worst Player Ever!,ZEp7F7yMM-o,2016.1.28,538,13580,782,27
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines: Snowfall Gameplay!,3cAX_qVxByA,2016.2.19,1191,10875,303,1
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark - European District!,iXMZkC3R6Vk,2015.10.30,1307,13911,196,5
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark - HUGE New District!,ig4qz_QRfb4,2015.10.22,1113,27469,380,39
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark - Oil & Fish! (Edited Gameplay),xtosw619Ml8,2015.10.15,1126,9612,163,6
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark - Expanding The City!,tNrFko7F1AI,2015.10.7,921,7266,163,0
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark - Bicycle Lanes & Trees! (Gameplay),QHsoBcJWrNA,2015.10.2,1298,10734,169,3
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines After Dark Gameplay! (4K),ir499_d0Ac8,2015.9.24,1011,14435,358,6
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Filling In The Blanks! (Gameplay),tVduCnETNjs,2015.7.15,810,6323,125,1
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Beach Resort District!,Rh7jzi-RvM8,2015.7.7,1144,10175,148,12
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Beautiful High Residential District! (Gameplay),dAsv1zdoOi8,2015.6.30,904,8550,141,6
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,"Cities: Skylines - Working on ""Interesting"" Road Design! (Edited Gameplay)",dJ_1-O5DEz0,2015.6.22,873,8120,181,7
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Cargo Trains & Train Stations! (Gameplay),mDc7hfK61GA,2015.6.16,1057,11663,125,8
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Fixing Traffic Issues & Roundaboutception! (Gameplay),AQWFf7lEFjY,2015.6.10,1087,6779,134,4
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Taking Out A Loan! (2160p Gameplay),KWbxnJe7eD8,2015.6.5,1253,6511,124,5
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - The Underground Roundabout! (4K Gameplay),x7F7Vevopgw,2015.5.30,1321,28520,248,36
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - The Train Rails of Doom! (UHD Gameplay),DgbHOdepg1U,2015.5.26,1170,80014,698,99
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Tunnels... Tunnels Everywhere! (4K Gameplay),uMU8iP9a7kM,2015.5.21,948,16706,166,11
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - WORST City Planner! (Gameplay),gv0U4ka9Ofs,2015.5.14,880,7933,136,3
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - High Tech District! (Edited Gameplay),CC3CWzubguM,2015.5.11,1016,5868,160,5
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Improving & Building New Districts! (Gameplay & Commentary),heNhrEMhsEk,2015.5.7,936,5460,122,3
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - The Airport & Airplanes! (1440p Gameplay),T00oWrps9Cs,2015.5.4,943,15522,232,9
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Beautiful Farms & Forests! (Edited Let's Play),p9XN8bV3arA,2015.4.30,818,9444,167,6
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Car Traffic Problems! (Edited Gameplay),8o73KLxf2VQ,2015.4.27,1074,7433,156,8
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Destroying People's Homes! (Gameplay & Commentary),l3IWVSK27CU,2015.4.21,966,5076,144,4
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Ore Mining Operation! (Let's Play),SP3b9_Zem50,2015.4.14,919,6098,143,1
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Circular District! (Gameplay & Commentary),OEOM6FSEMEE,2015.4.6,875,6096,187,1
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Dams and Floodings! (Edited Gameplay),dXhSOfe1otE,2015.4.1,816,5208,141,1
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - New Beautiful Districts! (Edited Gameplay),2KbSAWWGEnc,2015.3.27,1064,11302,176,13
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - The Lowkopian Skyline! (Gameplay),sXbwmM1_GM8,2015.3.23,939,5252,162,0
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Welcome to Lowkopia! (Gameplay & Commentary),iCgyPbjkzes,2015.3.20,892,6281,243,0
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - Somewhat... Beautiful Aesthetically Pleasing Neighbourhood!,hlzqZEkznUs,2015.3.17,2504,11917,153,12
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines - How to Start Building Your First City Succesfully! (Getting Started),gb0nPir2_p4,2015.3.15,506,16587,268,16
Cities: Skylines,PLT0hfPWJS6_vKmk3neJhY13NAmcX6NLEs,Cities: Skylines Gameplay & Commentary! (1440p),yjq50W_0k8U,2015.3.14,3782,10267,295,8
Paragon,PLT0hfPWJS6_uux6om-HnMs5Kg4bwlgGpd,Paragon Gameplay - First Impressions! (PC Gameplay),--DjTDFM2vs,2016.2.18,713,143112,1258,98
XCOM 2,PLT0hfPWJS6_vs8n0mOp7FEzfYARTiR1DQ,XCOM 2 Gameplay - Everything You Need To Know!,0CnB44PqPCM,2016.2.5,2061,13062,354,8
XCOM 2,PLT0hfPWJS6_vs8n0mOp7FEzfYARTiR1DQ,XCOM 2 Gameplay: Full Mission Playthrough! (Commentary & Gameplay),l92IwYHo3Fo,2016.2.9,2434,6792,214,4
XCOM 2,PLT0hfPWJS6_vs8n0mOp7FEzfYARTiR1DQ,XCOM 2 Gameplay: Meeting the Archon!,1n8ybwRPIyI,2016.2.16,2394,12861,352,7
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,"World of Warcraft: Legion - Vengeance Demon Hunter Artifact Weapon, Aldrachi Warblades!",xoREhi2RgVA,2016.2.6,1793,13036,150,9
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,"World of Warcraft: Legion - Marksmanship Hunter Artifact Weapon, Thas'dorah!",JClrfGdvig0,2016.2.2,2275,15849,164,16
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: Legion Alpha - Demon Hunter Explained! (Havoc Abilities & Demon Hunter Gameplay),2QgP1Bz50rc,2016.2.2,653,30688,315,37
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,The Hunter Class in Warlords of Draenor (World of Warcraft),9LQLqOp9tvY,2014.12.1,279,9034,65,6
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,How To Tame Gara The Spirit Beast (World of Warcraft: Warlords of Draenor Guide & Tutorial),teaGbD9GYiM,2014.11.20,462,163403,1565,40
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Hitting Level 100! (World of Warcraft: Warlords of Draenor),B4-6_bj__x4,2014.11.19,331,32727,180,16
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,MOUNTED COMBAT?! (World of Warcraft: Warlords of Draenor),EwWWNwKvJoM,2014.11.18,294,10080,89,10
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: Should You Buy Warlords of Draenor?,6_zFG1eCyY4,2014.11.17,501,18239,115,20
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor Graphics Are... GREAT?!,zqOw1IEt0DQ,2014.11.16,136,15388,122,9
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,FIRST Warlords of Draenor 5 Man Dungeon! (World of Warcraft),NeQtpSdNVlE,2014.11.14,854,11041,53,6
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: THE PORTAL IS OPEN! (Warlords of Draenor),MVdaaHMwU9c,2014.11.13,850,15853,120,7
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: My FREE Level 90 Character!,tiqtbAwIr3I,2014.11.1,680,60022,404,39
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: THE IRON HORDE! (Warlords of Draenor Pre-Patch),EMAbhDKe864,2014.10.24,2007,9865,65,2
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: Flying in Warlords of Draenor?,iBYiOUZpDzw,2014.9.19,547,6667,73,9
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: Choosing A Main For Warlords Of Draenor!,7obvxFl6zac,2014.9.13,591,65469,140,27
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,BEST World of Warcraft Addon For Tracking Cooldowns: Needtoknow!,ECjQbtq033I,2014.8.26,406,47826,147,12
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: NEW Warlords of Draenor Character Models!,z3kW2EURGvQ,2014.8.23,646,21496,105,5
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,"World of Warcraft: Choosing a Class, Race, Faction & Realm!",nz_kPzIBS6A,2014.8.12,1167,177948,1357,95
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Is World of Warcraft Worth Playing? (WoW),Nz_eIIuqBZo,2014.8.8,623,65068,512,39
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,The World of Warcraft Itch!,SgsHfMqWyAw,2014.7.28,321,10832,150,7
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,The First World of Warcraft Warlords of Draenor Zone You Will Play!,UO_QJ9XPouo,2014.7.17,738,4780,35,1
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: THE MINES OF MORIA! (World of Warcraft),3-Y-OyJzlbA,2014.7.16,1370,3256,20,3
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: The Tanaan Jungle! My Favourite WoW Quests?!,_27ZdnuIKa8,2014.7.15,1154,5504,28,1
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: Shadowmoon Valley Alliance Question And Leveling (Part 3),DDe_hgcxbeU,2014.6.30,1246,3002,24,0
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: Shadowmoon Valley Alliance Question And Leveling (Part 2),QlCj0u7V2Oo,2014.6.29,1195,3198,21,1
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: Shadowmoon Valley Alliance Question And Leveling (Part 1),LXvmwj-U54U,2014.6.27,1236,12072,60,3
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,"Warlords of Draenor: Human Female, Night Elf Female, Undead Male, Draenei Male Model Updates!",LMPPZfSETBo,2014.6.26,460,12927,77,21
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of Warcraft: First Look At Warlords of Draenor!,kNCCqMzYpCc,2014.6.19,2764,26603,119,8
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,Warlords of Draenor: Character Creation & NEW MODELS! (World of Warcraft),ZxbuCol_rS8,2014.6.17,535,8432,77,6
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of WarCraft: Warlords of Draenor Alpha Patch Notes!,BWOPH_fIFpg,2014.4.19,620,2951,32,1
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of WarCraft: Will I Play Warlords of Draenor?,GlNyvDtDiB4,2014.2.22,240,3666,78,1
World of Warcraft,PLT0hfPWJS6_saB9aavqi3UU89TN7FrYDG,World of WarCraft: Warlords of Draenor Preview (Summary & Recap),5XcZl2e4eV8,2013.11.24,509,5538,136,12
Undertale,PLT0hfPWJS6_tKmtM3zkoGj0Vja499zpHn,WHAT HAVE I DONE?! Undertale - Part 1,xAj7ZiGexEQ,2016.1.5,5007,18558,390,44
Undertale,PLT0hfPWJS6_tKmtM3zkoGj0Vja499zpHn,I AM A MONSTER! Undertale - Part 2,AxOyele57vg,2016.1.10,4478,6030,126,16
Undertale,PLT0hfPWJS6_tKmtM3zkoGj0Vja499zpHn,I'M A TV STAR! Undertale - Part 3,u9nF1cVqZFQ,2016.1.14,4966,5670,132,3
Undertale,PLT0hfPWJS6_tKmtM3zkoGj0Vja499zpHn,WEIRDEST ENDING?! Undertale Final - Part 4,-YBgiAHx28I,2016.1.19,4805,8084,255,15
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Demon Hunter Solo Greater Rift 60+!,tyv-Pnb7yZg,2016.1.23,2806,27875,296,10
